,pl_name,hostname,disc_facility,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_insol,pl_eqt
3909,NGTS-13 b,NGTS-13,Paranal Observatory,4.119027,0.0549,12.800999999999998,1538.2972,0.086,1096.0,1605.0
3910,NGTS-14 A b,NGTS-14 A,Paranal Observatory,3.5357172999999995,0.0403,4.977,29.24036,0.0,503.0,1143.0
3911,NGTS-2 b,NGTS-2,Paranal Observatory,4.511164,0.063,17.878,235.1942,0.0,503.0,1468.0
3912,NGTS-3 A b,NGTS-3 A,Paranal Observatory,1.6753727999999999,0.023,16.589000000000002,756.4354,0.0,503.0,1650.0
3913,NGTS-4 b,NGTS-4,Paranal Observatory,1.3373508,0.019,3.18,20.6,0.0,503.0,1650.0
3914,NGTS-5 b,NGTS-5,Paranal Observatory,3.3569866000000004,0.0382,12.733,72.78307,0.0,503.0,952.0
3915,NGTS-6 b,NGTS-6,Paranal Observatory,0.882059,0.01677,14.863,425.57437,0.0,503.0,1284.0
3916,NGTS-8 b,NGTS-8,Paranal Observatory,2.4997,0.035,12.218,295.5819,0.01,503.0,1345.0
3917,NGTS-9 b,NGTS-9,Paranal Observatory,4.43527,0.057999999999999996,11.994000000000002,921.707,0.06,729.0,1448.0
3918,NN Ser c,NN Ser,Multiple Observatories,5573.55,5.35,12.6,2329.6,0.08,98.09,55.0
3919,NN Ser d,NN Ser,Multiple Observatories,2883.5,3.43,13.3,731.0,0.19,98.09,55.0
3920,NSVS 14256825 b,NSVS 14256825,Multiple Observatories,3225.0,3.12,12.3,4497.2945,0.12,98.09,55.0
3921,NY Vir b,NY Vir,Multiple Observatories,3160.0,3.3,13.3,730.9780000000001,0.15,98.09,55.0
3922,NY Vir c,NY Vir,Winer Observatory,8799.0,4.3,12.8,1760.7782,0.15,98.09,55.0
3923,OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,OGLE,3285.0,4.3,13.2,830.0,0.15,98.09,55.0
3924,OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,OGLE,3285.0,3.6,13.0,1200.0,0.15,98.09,55.0
3925,OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,OGLE,3285.0,3.5,3.84,14.1,0.15,98.09,50.0
3926,OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,OGLE,3285.0,2.6,2.21,5.5,0.15,98.09,50.0
3927,OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,OGLE,1788.5,2.3,14.0,231.0,0.15,98.09,82.0
3928,OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,OGLE,4927.5,4.5,11.1,86.0,0.15,98.09,59.0
3929,OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,OGLE,2557.0,2.59,10.7,80.0,0.0,98.09,840.0
3930,OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,OGLE,12.2519,2.8,4.72,20.0,0.0,98.09,840.0
3931,OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,OGLE,12.2519,15.0,8.74,57.0,0.0,98.09,840.0
3932,OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,OGLE,12.2519,1.7,12.9,1500.0,0.0,98.09,840.0
3933,OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,OGLE,12.2519,8.0,9.01,60.0,0.0,98.09,840.0
3934,OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,OGLE,12.2519,2.72,14.2,170.0,0.0,98.09,840.0
3935,OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,OGLE,12.2519,1.89,13.9,280.0,0.0,98.09,840.0
3936,OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,OGLE,12.2519,4.0,7.72,46.1,0.0,98.09,840.0
3937,OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,OGLE,12.2519,4.8,13.9,270.0,0.0,98.09,840.0
3938,OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,OGLE,12.2519,0.87,13.4,588.0,0.0,98.09,840.0
3939,OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,OGLE,1224.0,3.45,13.2,868.0,0.0,98.09,840.0
3940,OGLE-2012-BLG-0563L b,OGLE-2012-BLG-0563L,OGLE,1224.0,0.74,13.6,120.0,0.0,98.09,840.0
3941,OGLE-2012-BLG-0724L b,OGLE-2012-BLG-0724L,OGLE,1224.0,1.6,14.3,150.0,0.0,98.09,840.0
3942,OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L,OGLE,1224.0,4.43,8.39,53.1,0.0,98.09,840.0
3943,OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,OGLE,1224.0,2.6,6.56,35.0,0.0,98.09,840.0
3944,OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L,OGLE,1224.0,0.8,12.3,4100.0,0.0,98.09,840.0
3945,OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,OGLE,1224.0,3.6,11.6,92.0,0.0,98.09,840.0
3946,OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,OGLE,1224.0,0.7020000000000001,1.16,1.66,0.0,98.09,840.0
3947,OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,OGLE,1224.0,0.39,12.5,3020.0,0.0,98.09,840.0
3948,OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,OGLE,1224.0,2.6,14.1,200.0,0.0,98.09,840.0
3949,OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,OGLE,1224.0,1.8,13.2,860.0,0.0,98.09,840.0
3950,OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,OGLE,1224.0,3.11,14.2,160.0,0.0,98.09,840.0
3951,OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,OGLE,1224.0,4.4,13.1,982.0,0.0,98.09,840.0
3952,OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,OGLE,1224.0,1.5,8.59,55.3,0.0,98.09,840.0
3953,OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,OGLE,1224.0,1.7,11.0,83.7,0.0,98.09,840.0
3954,OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,OGLE,1224.0,1.75,14.2,180.0,0.0,98.09,840.0
3955,OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,OGLE,1224.0,0.73,14.0,230.0,0.0,98.09,840.0
3956,OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,KMTNet,1224.0,1.6,13.1,1100.0,0.0,98.09,840.0
3957,OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,OGLE,1224.0,2.7,4.86,21.0,0.0,98.09,840.0
3958,OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L,OGLE,1224.0,2.07,13.2,807.0,0.0,98.09,1702.0
3959,OGLE-2015-BLG-1670L b,OGLE-2015-BLG-1670L,OGLE,1224.0,2.62,4.42,17.9,0.0,98.09,1702.0
3960,OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,OGLE,1224.0,0.85,14.3,138.0,0.0,98.09,1702.0
3961,OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,OGLE,1224.0,5.4,13.0,1300.0,0.0,98.09,1702.0
3962,OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB,OGLE,1224.0,6.4,13.0,1330.0,0.0,98.09,1702.0
3963,OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,OGLE,1224.0,1.7,14.3,140.0,0.0,98.09,1702.0
3964,OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,OGLE,1224.0,2.17,12.3,4253.0,0.0,98.09,1702.0
3965,OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,OGLE,5480.0,1.16,1.11,1.43,0.0,98.09,1702.0
3966,OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,OGLE,5480.0,3.4,13.9,250.0,0.0,98.09,1702.0
3967,OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L,OGLE,5480.0,3.9130000000000003,1.62,3.2689999999999997,0.0,98.09,1702.0
3968,OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,OGLE,5480.0,2.424,14.0,127.0,0.0,98.09,1702.0
3969,OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,OGLE,5480.0,3.5,14.2,130.0,0.0,98.09,1702.0
3970,OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,OGLE,5480.0,1.8,2.95,9.0,0.0,1.21,1702.0
3971,OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,OGLE,5480.0,4.06,14.2,160.0,0.0,1.21,1702.0
3972,OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L,OGLE,5480.0,1.02,13.5,505.0,0.0,1.21,1702.0
3973,OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L,OGLE,5480.0,3.04,12.4,3585.0,0.0,1.21,1702.0
3974,OGLE-2017-BLG-1434L b,OGLE-2017-BLG-1434L,OGLE,5480.0,1.18,1.96,4.5,0.0,1.21,1702.0
3975,OGLE-2017-BLG-1522L b,OGLE-2017-BLG-1522L,OGLE,5480.0,0.59,14.0,240.0,0.0,1.21,1702.0
3976,OGLE-2018-BLG-0596L b,OGLE-2018-BLG-0596L,OGLE,5480.0,0.97,3.81,13.93,0.0,1.21,1702.0
3977,OGLE-2018-BLG-0677L b,OGLE-2018-BLG-0677L,OGLE,5480.0,0.63,1.82,3.96,0.0,1.21,1702.0
3978,OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L,OGLE,5480.0,5.0,12.9,1500.0,0.0,1.21,1702.0
3979,OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L,OGLE,3.1012779999999998,1.8,13.5,570.0,0.82,1.21,1702.0
3980,OGLE-2018-BLG-1011L c,OGLE-2018-BLG-1011L,OGLE,3.1012779999999998,0.8,13.2,890.0,0.82,1.21,1702.0
3981,OGLE-2018-BLG-1269L b,OGLE-2018-BLG-1269L,OGLE,3.1012779999999998,4.51,14.1,210.0,0.82,1.21,1702.0
3982,OGLE-2018-BLG-1700L b,OGLE-2018-BLG-1700L,OGLE,3.1012779999999998,2.8,12.9,1400.0,0.82,1.21,1702.0
3983,OGLE-TR-10 b,OGLE-TR-10,OGLE,3.1012779999999998,0.0434,14.011,197.046,0.82,1.21,1702.0
3984,OGLE-TR-111 b,OGLE-TR-111,OGLE,4.0144462999999995,0.0473,11.422,174.799,0.54,1.21,1019.0
3985,OGLE-TR-113 b,OGLE-TR-113,OGLE,1.4324752,0.02289,12.251,400.449,0.15,1.21,1342.0
3986,OGLE-TR-132 b,OGLE-TR-132,OGLE,1.689868,0.03035,13.45,375.02,0.6,1.21,2013.0
3987,OGLE-TR-182 b,OGLE-TR-182,OGLE,3.9791,0.051,12.666,320.995,0.0,1.21,1550.0
3988,OGLE-TR-211 b,OGLE-TR-211,OGLE,3.6772400000000003,0.051,15.244000000000002,327.351,0.0,1.21,1686.0
3989,OGLE-TR-56 b,OGLE-TR-56,OGLE,1.2119189,0.02383,15.278,441.77,0.67,1.21,2212.0
3990,OGLE2-TR-L9 b,OGLE2-TR-L9,OGLE,2.4855335,0.0308,18.046,1430.175,0.19,1.21,2034.0
3992,PDS 70 b,PDS 70,Paranal Observatory,43500.0,20.0,30.488000000000003,953.49,0.19,1.21,1204.0
3993,PDS 70 c,PDS 70,European Southern Observatory,138.317,34.0,22.866,635.66,0.11,1.21,995.0
3994,PH1 b,PH1,Kepler,138.317,0.652,6.18,169.0,0.0702,1.21,481.0
3995,PH2 b,PH2,Kepler,282.5255,0.828,10.12,25426.4,0.41,1.21,281.0
3996,POTS-1 b,POTS-1,La Silla Observatory,3.1606296,0.03734,10.548,734.16,0.23600000000000002,0.65,234.0
3997,PSR B0329+54 b,PSR B0329+54,Multiple Facilities,10140.0,10.26,1.22,1.97,0.23600000000000002,0.65,234.0
3998,PSR B1257+12 b,PSR B1257+12,Arecibo Observatory,25.261999999999997,0.19,0.338,0.02,0.0,0.65,234.0
3999,PSR B1257+12 c,PSR B1257+12,Arecibo Observatory,66.5419,0.36,1.91,4.3,0.0186,0.65,234.0
4000,PSR B1257+12 d,PSR B1257+12,Arecibo Observatory,98.2114,0.46,1.8,3.9,0.0264,0.65,234.0
4001,PSR B1620-26 b,PSR B1620-26,Hubble Space Telescope,0.09070629,23.0,13.3,794.575,0.06,0.65,234.0
4002,PSR J1719-1438 b,PSR J1719-1438,Parkes Observatory,0.09070629,0.0044,13.9,382.8,0.06,0.65,234.0
4003,PSR J2322-2650 b,PSR J2322-2650,Parkes Observatory,0.322964,0.0102,13.9,252.64307,0.0017,0.65,234.0
4004,Pr0201 b,Pr0201,Fred Lawrence Whipple Observatory,4.4264,0.06,14.2,171.6282,0.0,0.65,234.0
4005,Pr0211 b,Pr0211,Fred Lawrence Whipple Observatory,2.1461,0.031760000000000004,13.4,597.5204,0.011000000000000001,0.65,234.0
4006,Pr0211 c,Pr0211,Roque de los Muchachos Observatory,4850.0,5.5,12.6,2475.8957,0.71,0.65,234.0
4007,Proxima Cen b,Proxima Cen,European Southern Observatory,11.186,0.0485,1.08,1.27,0.35,0.65,234.0
4008,Qatar-1 b,Qatar-1,Qatar,1.4200242,0.02332,12.812,411.27202,0.0,1330.0,1418.0
4009,Qatar-10 b,Qatar-10,Qatar,1.6453209999999998,0.0286,17.295,233.92288,0.0,1330.0,1955.0
4010,Qatar-2 b,Qatar-2,Qatar,1.33711647,0.02153,14.056,792.635,0.0,1330.0,1344.0
4011,Qatar-3 b,Qatar-3,Qatar,2.5079203999999997,0.03783,12.285,1369.8473,0.0,1330.0,1681.0
4012,Qatar-4 b,Qatar-4,Qatar,1.8053563999999998,0.028030000000000003,12.722,1938.763,0.0,614.0,1385.0
4013,Qatar-5 b,Qatar-5,Qatar,2.8792318999999997,0.04127,12.408,1373.0256,0.0,669.0,1415.0
4014,Qatar-6 b,Qatar-6,Qatar,3.5061949999999995,0.0423,11.904000000000002,212.31044,0.0,1.38,1006.0
4015,Qatar-7 b,Qatar-7,Qatar,2.032046,0.0352,19.055,597.5204,0.0,1.38,2053.0
4016,Qatar-8 b,Qatar-8,Qatar,3.71495,0.0474,14.404000000000002,117.91493,0.0,1.38,1457.0
4017,Qatar-9 b,Qatar-9,Qatar,1.5407309999999999,0.0234,11.31,378.2177,0.0,1.38,1134.0
4018,ROXs 12 b,ROXs 12,W. M. Keck Observatory,4343.5,210.0,12.2,5085.0,0.83,1.38,1975.0
4019,ROXs 42 B b,ROXs 42 B,Multiple Observatories,4343.5,157.0,12.5,2860.0,0.58,1.38,1975.0
4020,RR Cae b,RR Cae,Leoncito Astronomical Complex,4343.5,5.3,13.0,1334.886,0.0,1.38,301.0
4021,Ross 128 b,Ross 128,La Silla Observatory,9.8658,0.0496,1.11,1.4,0.11599999999999999,1.38,301.0
4022,Ross 458 c,Ross 458,Las Campanas Observatory,1.796,1100.0,14.011,1906.98,0.575,210.17,974.0
4023,SR 12 AB c,SR 12 AB,Infrared Survey Facility,1.796,0.03,12.3,4131.62,0.575,210.17,974.0
4024,SWEEPS-11 b,SWEEPS-11,Hubble Space Telescope,1.796,0.03,12.666,3082.82,0.575,210.17,974.0
4025,SWEEPS-4 b,SWEEPS-4,Hubble Space Telescope,4.2,0.055,9.079,1207.7,0.575,210.17,974.0
4026,TAP 26 b,TAP 26,Multiple Facilities,10.79,0.0968,13.5,527.5978,0.575,210.17,974.0
4027,TCP J05074264+2447555 b,TCP J05074264+2447555,Multiple Observatories,15.168865,0.5,2.99,9.2,0.575,210.17,974.0
4028,TIC 237913194 b,TIC 237913194,Transiting Exoplanet Survey Satellite (TESS),15.168865,0.1207,12.52,617.22586,0.575,210.17,974.0
4029,TOI-1130 b,TOI-1130,Transiting Exoplanet Survey Satellite (TESS),4.066498999999999,0.04394,3.65,12.9,0.22,48.04,810.0
4030,TOI-1130 c,TOI-1130,Transiting Exoplanet Survey Satellite (TESS),8.350381,0.07098,16.814,309.56642,0.047,19.93,637.0
4031,TOI-122 b,TOI-122,Transiting Exoplanet Survey Satellite (TESS),5.07803,0.0392,2.72,7.85,0.0,8.8,471.0
4032,TOI-1235 b,TOI-1235,Transiting Exoplanet Survey Satellite (TESS),3.444729,0.03845,1.7380000000000002,6.91,0.15,53.6,754.0
4033,TOI-125 b,TOI-125,Transiting Exoplanet Survey Satellite (TESS),4.65382,0.05186,2.7260000000000004,9.5,0.19399999999999998,185.0,1037.0
4034,TOI-125 c,TOI-125,Transiting Exoplanet Survey Satellite (TESS),9.15059,0.0814,2.759,6.63,0.066,77.59,828.0
4035,TOI-125 d,TOI-125,Transiting Exoplanet Survey Satellite (TESS),19.98,0.13699999999999998,2.93,13.6,0.168,26.7,638.0
4036,TOI-1266 b,TOI-1266,Transiting Exoplanet Survey Satellite (TESS),10.894843,0.0736,2.37,13.5,0.09,4.9,413.0
4037,TOI-1266 c,TOI-1266,Transiting Exoplanet Survey Satellite (TESS),18.80151,0.1058,1.56,2.2,0.04,2.3,344.0
4038,TOI-132 b,TOI-132,Transiting Exoplanet Survey Satellite (TESS),2.1097019,0.026000000000000002,3.42,22.4,0.059000000000000004,860.0,1395.0
4039,TOI-1333 b,TOI-1333,Transiting Exoplanet Survey Satellite (TESS),4.720219,0.0626,15.648,753.2571,0.073,1076.67,1679.0
4040,TOI-1338 b,TOI-1338,Transiting Exoplanet Survey Satellite (TESS),95.17399999999999,0.4607,6.85,33.0,0.08800000000000001,65.01,724.0
4041,TOI-1478 b,TOI-1478,Transiting Exoplanet Survey Satellite (TESS),10.180249,0.0903,11.882,270.47333,0.024,751.0,918.0
4042,TOI-150.01,TOI-150,Transiting Exoplanet Survey Satellite (TESS),5.857487,0.07037,14.067,797.7533,0.262,751.0,1404.0
4043,TOI-157 b,TOI-157,Transiting Exoplanet Survey Satellite (TESS),2.0845435,0.03138,14.415,375.0394,0.0,1062.0,1588.0
4044,TOI-1601 b,TOI-1601,Transiting Exoplanet Survey Satellite (TESS),5.331751000000001,0.06863999999999999,13.888,314.6517,0.036000000000000004,1071.42,1619.0
4045,TOI-163 b,TOI-163,Transiting Exoplanet Survey Satellite (TESS),4.231306,0.057999999999999996,16.69,387.7526,0.0,1489.15,1669.0
4046,TOI-169 b,TOI-169,Transiting Exoplanet Survey Satellite (TESS),2.2554477000000004,0.03524,12.173,251.40353,0.0,1443.0,1715.0
4047,TOI-172 b,TOI-172,Transiting Exoplanet Survey Satellite (TESS),9.47725,0.0914,10.817,1722.6386,0.3806,299.0,1198.0
4048,TOI-1728 b,TOI-1728,Transiting Exoplanet Survey Satellite (TESS),3.49151,0.0391,5.05,26.78,0.057,57.78,767.0
4049,TOI-178 b,TOI-178,Transiting Exoplanet Survey Satellite (TESS),1.9145580000000002,0.02607,1.152,1.5,0.11800000000000001,48.71,1040.0
4050,TOI-178 c,TOI-178,Transiting Exoplanet Survey Satellite (TESS),3.23845,0.037000000000000005,1.669,4.77,0.11800000000000001,48.71,873.0
4051,TOI-178 d,TOI-178,Transiting Exoplanet Survey Satellite (TESS),6.5577,0.0592,2.572,3.01,0.11800000000000001,48.71,690.0
4052,TOI-178 e,TOI-178,Transiting Exoplanet Survey Satellite (TESS),9.961881,0.0783,2.207,3.86,0.11800000000000001,20.54,600.0
4053,TOI-178 f,TOI-178,Multiple Observatories,15.231914999999999,0.1039,2.287,7.72,0.11800000000000001,19.5,521.0
4054,TOI-178 g,TOI-178,Transiting Exoplanet Survey Satellite (TESS),20.7095,0.1275,2.87,3.94,0.11800000000000001,19.5,470.0
4055,TOI-1899 b,TOI-1899,Transiting Exoplanet Survey Satellite (TESS),29.02,0.1587,12.89,209.7678,0.11800000000000001,2.9,362.0
4056,TOI-216.01,TOI-216,Transiting Exoplanet Survey Satellite (TESS),34.556,0.2069,11.29,200.0,0.028999999999999998,10.1,497.0
4057,TOI-216.02,TOI-216,Transiting Exoplanet Survey Satellite (TESS),17.089000000000002,0.1293,7.69,30.0,0.132,25.9,628.0
4058,TOI-237 b,TOI-237,Transiting Exoplanet Survey Satellite (TESS),5.436098,0.0341,1.44,2.67,0.0,3.7,388.0
4059,TOI-251 b,TOI-251,Transiting Exoplanet Survey Satellite (TESS),4.9377699999999995,0.05741,2.74,317.83,0.0,277.59,1041.0
4060,TOI-270 b,TOI-270,Transiting Exoplanet Survey Satellite (TESS),3.3600800000000004,0.0306,1.247,2.09,0.0,22.17,528.0
4061,TOI-270 c,TOI-270,Transiting Exoplanet Survey Satellite (TESS),5.660172,0.0472,2.42,6.44,0.0,14.0,424.0
4062,TOI-270 d,TOI-270,Transiting Exoplanet Survey Satellite (TESS),11.380139999999999,0.0733,2.13,5.18,0.0,4.36,340.0
4063,TOI-421 b,TOI-421,Transiting Exoplanet Survey Satellite (TESS),5.19672,0.055999999999999994,2.68,7.17,0.163,154.57,981.0
4064,TOI-421 c,TOI-421,Transiting Exoplanet Survey Satellite (TESS),16.068189999999998,0.1189,5.09,16.42,0.152,34.32,674.0
4065,TOI-451 b,TOI-451,Transiting Exoplanet Survey Satellite (TESS),1.858703,0.0283,1.91,4.31,0.0,209.98,1491.0
4066,TOI-451 c,TOI-451,Transiting Exoplanet Survey Satellite (TESS),9.192522,0.0823,3.1,9.8,0.0,209.98,875.0
4067,TOI-451 d,TOI-451,Transiting Exoplanet Survey Satellite (TESS),16.364988,0.1208,4.07,15.6,0.0,209.98,722.0
4068,TOI-481 b,TOI-481,Transiting Exoplanet Survey Satellite (TESS),10.33111,0.09699999999999999,11.097,486.2799,0.153,209.98,1370.0
4069,TOI-540 b,TOI-540,Transiting Exoplanet Survey Satellite (TESS),1.2391491000000001,0.01223,0.903,0.674,0.0,23.4,611.0
4070,TOI-561 b,TOI-561,Transiting Exoplanet Survey Satellite (TESS),0.446578,0.01055,1.423,1.59,0.0,4628.63,2480.0
4071,TOI-561 c,TOI-561,Transiting Exoplanet Survey Satellite (TESS),10.779000000000002,0.08809,2.878,5.4,0.06,66.33,860.0
4072,TOI-561 d,TOI-561,Transiting Exoplanet Survey Satellite (TESS),25.62,0.1569,2.53,11.95,0.051,38.0,750.0
4073,TOI-561 e,TOI-561,Transiting Exoplanet Survey Satellite (TESS),77.23,0.3274,2.67,16.0,0.061,38.0,750.0
4074,TOI-561 f,TOI-561,Transiting Exoplanet Survey Satellite (TESS),16.287,0.1174,2.32,3.0,0.0,38.0,750.0
4075,TOI-564 b,TOI-564,Transiting Exoplanet Survey Satellite (TESS),1.651144,0.02734,11.433,464.98529,0.07200000000000001,1423.0,1714.0
4076,TOI-628 b,TOI-628,Transiting Exoplanet Survey Satellite (TESS),3.4095675,0.0486,11.882,2011.8639,0.07200000000000001,1052.9,1586.0
4077,TOI-640 b,TOI-640,Transiting Exoplanet Survey Satellite (TESS),5.0037775,0.06608,19.851,279.6904,0.05,1192.11,1749.0
4078,TOI-677 b,TOI-677,Transiting Exoplanet Survey Satellite (TESS),11.2366,0.1038,13.115,392.83788,0.435,200.86,1252.0
4079,TOI-700 b,TOI-700,Transiting Exoplanet Survey Satellite (TESS),9.97702,0.0677,1.037,1.11,0.081,5.0,417.0
4080,TOI-700 c,TOI-700,Transiting Exoplanet Survey Satellite (TESS),16.05111,0.0929,2.65,7.51,0.078,2.66,356.0
4081,TOI-700 d,TOI-700,Transiting Exoplanet Survey Satellite (TESS),37.42475,0.1633,1.144,1.57,0.111,0.85,269.0
4082,TOI-763 b,TOI-763,Transiting Exoplanet Survey Satellite (TESS),5.6057,0.06,2.28,9.79,0.04,323.45,1038.0
4083,TOI-763 c,TOI-763,Transiting Exoplanet Survey Satellite (TESS),12.2737,0.1011,2.63,9.32,0.04,113.71,800.0
4084,TOI-776 b,TOI-776,Transiting Exoplanet Survey Satellite (TESS),8.24661,0.0652,1.85,4.0,0.06,11.5,514.0
4085,TOI-776 c,TOI-776,Transiting Exoplanet Survey Satellite (TESS),15.6653,0.1,2.02,5.3,0.04,4.9,415.0
4086,TOI-813 b,TOI-813,Transiting Exoplanet Survey Satellite (TESS),83.8911,0.423,6.71,36.4,0.0,23.1,610.0
4087,TOI-824 b,TOI-824,Transiting Exoplanet Survey Satellite (TESS),1.392978,0.02177,2.926,18.467,0.0,412.0,1253.0
4088,TOI-837 b,TOI-837,Transiting Exoplanet Survey Satellite (TESS),8.3248762,0.01598,8.631,381.39599999999996,0.0,218.74,981.0
4089,TOI-849 b,TOI-849,Transiting Exoplanet Survey Satellite (TESS),0.76552414,0.01598,3.444,39.09,0.0,2314.06,1932.0
4090,TOI-892 b,TOI-892,Transiting Exoplanet Survey Satellite (TESS),10.626560000000001,0.092,11.994000000000002,301.9385,0.125,571.01,1397.0
4091,TOI-905 b,TOI-905,Transiting Exoplanet Survey Satellite (TESS),3.739494,0.04666,13.126,211.99261,0.024,337.0,1192.0
4092,TOI-942 b,TOI-942,Transiting Exoplanet Survey Satellite (TESS),4.32419,0.04796,4.81,826.3580000000001,0.0,261.86,1120.0
4093,TOI-942 c,TOI-942,Transiting Exoplanet Survey Satellite (TESS),10.15643,0.0847,5.79,794.575,0.0,1393.0,1526.0
4094,TOI-954 b,TOI-954,Transiting Exoplanet Survey Satellite (TESS),3.6849729,0.04963,9.55,55.30242,0.14,1393.0,1526.0
4095,TRAPPIST-1 b,TRAPPIST-1,La Silla Observatory,1.51087081,0.01111,1.086,0.85,0.081,4.25,400.0
4096,TRAPPIST-1 c,TRAPPIST-1,La Silla Observatory,2.4218233,0.01521,1.056,1.38,0.083,2.27,342.0
4097,TRAPPIST-1 d,TRAPPIST-1,La Silla Observatory,4.0496099999999995,0.02144,0.772,0.41,0.07,1.14,288.0
4098,TRAPPIST-1 e,TRAPPIST-1,Multiple Observatories,6.099615,0.02817,0.918,0.62,0.085,0.66,251.0
4099,TRAPPIST-1 f,TRAPPIST-1,Multiple Observatories,9.20669,0.0371,1.045,0.68,0.063,0.38,219.0
4100,TRAPPIST-1 g,TRAPPIST-1,Multiple Observatories,12.35294,0.0451,1.127,1.34,0.061,0.26,199.0
4101,TRAPPIST-1 h,TRAPPIST-1,Multiple Observatories,18.767,0.061935,0.752,0.331,0.0056700000000000006,0.17,173.0
4102,TYC 0434-04538-1 b,TYC 0434-04538-1,Multiple Observatories,193.2,0.66,12.7,1938.763,0.08,1.15,1350.0
4103,TYC 1422-614-1 b,TYC 1422-614-1,Multiple Observatories,198.4,0.69,13.3,794.5,0.06,1.15,1350.0
4104,TYC 1422-614-1 c,TYC 1422-614-1,Multiple Observatories,559.3,1.37,12.5,3178.0,0.048,1.15,1350.0
4105,TYC 3318-01333-1 b,TYC 3318-01333-1,Multiple Observatories,562.0,1.4140000000000001,13.1,1086.9786,0.098,1.15,1350.0
4106,TYC 3667-1280-1 b,TYC 3667-1280-1,McDonald Observatory,26.468000000000004,0.21,12.8,1716.2820000000002,0.036000000000000004,1.15,1350.0
4107,TYC 4282-00605-1 b,TYC 4282-00605-1,Roque de los Muchachos Observatory,101.54,0.42200000000000004,12.4,3426.2074,0.28,1.15,1240.0
4108,TYC 8998-760-1 b,TYC 8998-760-1,Paranal Observatory,4.91,162.0,12.3,4449.62,0.0,1.15,1240.0
4109,TYC 8998-760-1 c,TYC 8998-760-1,Paranal Observatory,4.91,320.0,12.33,1906.98,0.0,1.15,1240.0
4110,Teegarden's Star b,Teegarden's Star,Calar Alto Observatory,4.91,0.0252,1.02,1.05,0.0,1.15,1140.0
4111,Teegarden's Star c,Teegarden's Star,Calar Alto Observatory,11.409,0.0443,1.04,1.11,0.0,0.37,1140.0
4112,TrES-1 b,TrES-1,TrES,3.0300700000000003,0.03925,12.666,266.9772,0.0,903.86,1140.0
